id,series,period,dataValue,status,units,subject,groupName
4099,BDCQ.SED3RJA,2019.06,19831,F,Number,Business Data Collection - BDC,Region by employment variable
4100,BDCQ.SED3RJA,2019.09,18349,F,Number,Business Data Collection - BDC,Region by employment variable
4101,BDCQ.SED3RJA,2019.12,19866,F,Number,Business Data Collection - BDC,Region by employment variable
4102,BDCQ.SED3RJA,2020.03,20629,F,Number,Business Data Collection - BDC,Region by employment variable
4103,BDCQ.SED3RJA,2020.06,20510,F,Number,Business Data Collection - BDC,Region by employment variable
4104,BDCQ.SED3RJA,2020.09,20273,F,Number,Business Data Collection - BDC,Region by employment variable
4105,BDCQ.SED3RKA,2011.06,22854,F,Number,Business Data Collection - BDC,Region by employment variable
4106,BDCQ.SED3RKA,2011.09,22684,F,Number,Business Data Collection - BDC,Region by employment variable
4107,BDCQ.SED3RKA,2011.12,22969,F,Number,Business Data Collection - BDC,Region by employment variable
4108,BDCQ.SED3RKA,2012.03,22133,F,Number,Business Data Collection - BDC,Region by employment variable
4109,BDCQ.SED3RKA,2012.06,22643,F,Number,Business Data Collection - BDC,Region by employment variable
4110,BDCQ.SED3RKA,2012.09,22162,F,Number,Business Data Collection - BDC,Region by employment variable
4111,BDCQ.SED3RKA,2012.12,22543,F,Number,Business Data Collection - BDC,Region by employment variable
4112,BDCQ.SED3RKA,2013.03,22337,F,Number,Business Data Collection - BDC,Region by employment variable
4113,BDCQ.SED3RKA,2013.06,22878,F,Number,Business Data Collection - BDC,Region by employment variable
4114,BDCQ.SED3RKA,2013.09,22409,F,Number,Business Data Collection - BDC,Region by employment variable
4115,BDCQ.SED3RKA,2013.12,22702,F,Number,Business Data Collection - BDC,Region by employment variable
4116,BDCQ.SED3RKA,2014.03,22362,F,Number,Business Data Collection - BDC,Region by employment variable
4117,BDCQ.SED3RKA,2014.06,22676,F,Number,Business Data Collection - BDC,Region by employment variable
4118,BDCQ.SED3RKA,2014.09,22460,F,Number,Business Data Collection - BDC,Region by employment variable
4119,BDCQ.SED3RKA,2014.12,22777,F,Number,Business Data Collection - BDC,Region by employment variable
4120,BDCQ.SED3RKA,2015.03,22521,F,Number,Business Data Collection - BDC,Region by employment variable
4121,BDCQ.SED3RKA,2015.06,22475,F,Number,Business Data Collection - BDC,Region by employment variable
4122,BDCQ.SED3RKA,2015.09,22368,F,Number,Business Data Collection - BDC,Region by employment variable
4123,BDCQ.SED3RKA,2015.12,22768,F,Number,Business Data Collection - BDC,Region by employment variable
4124,BDCQ.SED3RKA,2016.03,22922,F,Number,Business Data Collection - BDC,Region by employment variable
4125,BDCQ.SED3RKA,2016.06,23162,F,Number,Business Data Collection - BDC,Region by employment variable
4126,BDCQ.SED3RKA,2016.09,23126,F,Number,Business Data Collection - BDC,Region by employment variable
4127,BDCQ.SED3RKA,2016.12,23287,F,Number,Business Data Collection - BDC,Region by employment variable
4128,BDCQ.SED3RKA,2017.03,23434,F,Number,Business Data Collection - BDC,Region by employment variable
4129,BDCQ.SED3RKA,2017.06,24081,F,Number,Business Data Collection - BDC,Region by employment variable
4130,BDCQ.SED3RKA,2017.09,23965,F,Number,Business Data Collection - BDC,Region by employment variable
4131,BDCQ.SED3RKA,2017.12,23831,F,Number,Business Data Collection - BDC,Region by employment variable
4132,BDCQ.SED3RKA,2018.03,23596,F,Number,Business Data Collection - BDC,Region by employment variable
4133,BDCQ.SED3RKA,2018.06,23843,F,Number,Business Data Collection - BDC,Region by employment variable
4134,BDCQ.SED3RKA,2018.09,23513,F,Number,Business Data Collection - BDC,Region by employment variable
4135,BDCQ.SED3RKA,2018.12,23723,F,Number,Business Data Collection - BDC,Region by employment variable
4136,BDCQ.SED3RKA,2019.03,24059,F,Number,Business Data Collection - BDC,Region by employment variable
4137,BDCQ.SED3RKA,2019.06,24565,F,Number,Business Data Collection - BDC,Region by employment variable
4138,BDCQ.SED3RKA,2019.09,24201,F,Number,Business Data Collection - BDC,Region by employment variable
4139,BDCQ.SED3RKA,2019.12,24675,F,Number,Business Data Collection - BDC,Region by employment variable
4140,BDCQ.SED3RKA,2020.03,25001,F,Number,Business Data Collection - BDC,Region by employment variable
4141,BDCQ.SED3RKA,2020.06,24832,F,Number,Business Data Collection - BDC,Region by employment variable
4142,BDCQ.SED3RKA,2020.09,25448,F,Number,Business Data Collection - BDC,Region by employment variable
4143,BDCQ.SED3RLA,2011.06,18798,F,Number,Business Data Collection - BDC,Region by employment variable
4144,BDCQ.SED3RLA,2011.09,19263,F,Number,Business Data Collection - BDC,Region by employment variable
4145,BDCQ.SED3RLA,2011.12,18635,F,Number,Business Data Collection - BDC,Region by employment variable
4146,BDCQ.SED3RLA,2012.03,18523,F,Number,Business Data Collection - BDC,Region by employment variable
4147,BDCQ.SED3RLA,2012.06,18914,F,Number,Business Data Collection - BDC,Region by employment variable
4148,BDCQ.SED3RLA,2012.09,18728,F,Number,Business Data Collection - BDC,Region by employment variable
4149,BDCQ.SED3RLA,2012.12,18439,F,Number,Business Data Collection - BDC,Region by employment variable
4150,BDCQ.SED3RLA,2013.03,18589,F,Number,Business Data Collection - BDC,Region by employment variable
4151,BDCQ.SED3RLA,2013.06,19226,F,Number,Business Data Collection - BDC,Region by employment variable
4152,BDCQ.SED3RLA,2013.09,19133,F,Number,Business Data Collection - BDC,Region by employment variable
4153,BDCQ.SED3RLA,2013.12,19276,F,Number,Business Data Collection - BDC,Region by employment variable
4154,BDCQ.SED3RLA,2014.03,19906,F,Number,Business Data Collection - BDC,Region by employment variable
4155,BDCQ.SED3RLA,2014.06,19754,F,Number,Business Data Collection - BDC,Region by employment variable
4156,BDCQ.SED3RLA,2014.09,19519,F,Number,Business Data Collection - BDC,Region by employment variable
4157,BDCQ.SED3RLA,2014.12,19454,F,Number,Business Data Collection - BDC,Region by employment variable
4158,BDCQ.SED3RLA,2015.03,19961,F,Number,Business Data Collection - BDC,Region by employment variable
4159,BDCQ.SED3RLA,2015.06,20220,F,Number,Business Data Collection - BDC,Region by employment variable
4160,BDCQ.SED3RLA,2015.09,19893,F,Number,Business Data Collection - BDC,Region by employment variable
4161,BDCQ.SED3RLA,2015.12,20003,F,Number,Business Data Collection - BDC,Region by employment variable
4162,BDCQ.SED3RLA,2016.03,20702,F,Number,Business Data Collection - BDC,Region by employment variable
4163,BDCQ.SED3RLA,2016.06,20516,F,Number,Business Data Collection - BDC,Region by employment variable
4164,BDCQ.SED3RLA,2016.09,20332,F,Number,Business Data Collection - BDC,Region by employment variable
4165,BDCQ.SED3RLA,2016.12,20320,F,Number,Business Data Collection - BDC,Region by employment variable
4166,BDCQ.SED3RLA,2017.03,20879,F,Number,Business Data Collection - BDC,Region by employment variable
4167,BDCQ.SED3RLA,2017.06,20886,F,Number,Business Data Collection - BDC,Region by employment variable
4168,BDCQ.SED3RLA,2017.09,20529,F,Number,Business Data Collection - BDC,Region by employment variable
4169,BDCQ.SED3RLA,2017.12,20509,F,Number,Business Data Collection - BDC,Region by employment variable
4170,BDCQ.SED3RLA,2018.03,21584,F,Number,Business Data Collection - BDC,Region by employment variable
4171,BDCQ.SED3RLA,2018.06,21718,F,Number,Business Data Collection - BDC,Region by employment variable
4172,BDCQ.SED3RLA,2018.09,21113,F,Number,Business Data Collection - BDC,Region by employment variable
4173,BDCQ.SED3RLA,2018.12,21081,F,Number,Business Data Collection - BDC,Region by employment variable
4174,BDCQ.SED3RLA,2019.03,21740,F,Number,Business Data Collection - BDC,Region by employment variable
4175,BDCQ.SED3RLA,2019.06,21322,F,Number,Business Data Collection - BDC,Region by employment variable
4176,BDCQ.SED3RLA,2019.09,20860,F,Number,Business Data Collection - BDC,Region by employment variable
4177,BDCQ.SED3RLA,2019.12,21264,F,Number,Business Data Collection - BDC,Region by employment variable
4178,BDCQ.SED3RLA,2020.03,21806,F,Number,Business Data Collection - BDC,Region by employment variable
4179,BDCQ.SED3RLA,2020.06,21826,F,Number,Business Data Collection - BDC,Region by employment variable
4180,BDCQ.SED3RLA,2020.09,22549,F,Number,Business Data Collection - BDC,Region by employment variable
4181,BDCQ.SED3RMA,2011.06,13781,F,Number,Business Data Collection - BDC,Region by employment variable
4182,BDCQ.SED3RMA,2011.09,13562,F,Number,Business Data Collection - BDC,Region by employment variable
4183,BDCQ.SED3RMA,2011.12,14164,F,Number,Business Data Collection - BDC,Region by employment variable
4184,BDCQ.SED3RMA,2012.03,13929,F,Number,Business Data Collection - BDC,Region by employment variable
4185,BDCQ.SED3RMA,2012.06,13647,F,Number,Business Data Collection - BDC,Region by employment variable
4186,BDCQ.SED3RMA,2012.09,13467,F,Number,Business Data Collection - BDC,Region by employment variable
4187,BDCQ.SED3RMA,2012.12,13812,F,Number,Business Data Collection - BDC,Region by employment variable
4188,BDCQ.SED3RMA,2013.03,13538,F,Number,Business Data Collection - BDC,Region by employment variable
4189,BDCQ.SED3RMA,2013.06,13470,F,Number,Business Data Collection - BDC,Region by employment variable
4190,BDCQ.SED3RMA,2013.09,13245,F,Number,Business Data Collection - BDC,Region by employment variable
4191,BDCQ.SED3RMA,2013.12,13710,F,Number,Business Data Collection - BDC,Region by employment variable
4192,BDCQ.SED3RMA,2014.03,13996,F,Number,Business Data Collection - BDC,Region by employment variable
4193,BDCQ.SED3RMA,2014.06,13609,F,Number,Business Data Collection - BDC,Region by employment variable
4194,BDCQ.SED3RMA,2014.09,13247,F,Number,Business Data Collection - BDC,Region by employment variable
4195,BDCQ.SED3RMA,2014.12,13323,F,Number,Business Data Collection - BDC,Region by employment variable
4196,BDCQ.SED3RMA,2015.03,13372,F,Number,Business Data Collection - BDC,Region by employment variable
4197,BDCQ.SED3RMA,2015.06,12819,F,Number,Business Data Collection - BDC,Region by employment variable
4198,BDCQ.SED3RMA,2015.09,12399,F,Number,Business Data Collection - BDC,Region by employment variable
4199,BDCQ.SED3RMA,2015.12,12707,F,Number,Business Data Collection - BDC,Region by employment variable
4200,BDCQ.SED3RMA,2016.03,12755,F,Number,Business Data Collection - BDC,Region by employment variable
4201,BDCQ.SED3RMA,2016.06,12380,F,Number,Business Data Collection - BDC,Region by employment variable
4202,BDCQ.SED3RMA,2016.09,12140,F,Number,Business Data Collection - BDC,Region by employment variable
4203,BDCQ.SED3RMA,2016.12,12633,F,Number,Business Data Collection - BDC,Region by employment variable
4204,BDCQ.SED3RMA,2017.03,12672,F,Number,Business Data Collection - BDC,Region by employment variable
4205,BDCQ.SED3RMA,2017.06,12291,F,Number,Business Data Collection - BDC,Region by employment variable
4206,BDCQ.SED3RMA,2017.09,11981,F,Number,Business Data Collection - BDC,Region by employment variable
4207,BDCQ.SED3RMA,2017.12,12788,F,Number,Business Data Collection - BDC,Region by employment variable
4208,BDCQ.SED3RMA,2018.03,12965,F,Number,Business Data Collection - BDC,Region by employment variable
4209,BDCQ.SED3RMA,2018.06,12330,F,Number,Business Data Collection - BDC,Region by employment variable
4210,BDCQ.SED3RMA,2018.09,12113,F,Number,Business Data Collection - BDC,Region by employment variable
4211,BDCQ.SED3RMA,2018.12,12848,F,Number,Business Data Collection - BDC,Region by employment variable
4212,BDCQ.SED3RMA,2019.03,12980,F,Number,Business Data Collection - BDC,Region by employment variable
4213,BDCQ.SED3RMA,2019.06,12515,F,Number,Business Data Collection - BDC,Region by employment variable
4214,BDCQ.SED3RMA,2019.09,12507,F,Number,Business Data Collection - BDC,Region by employment variable
4215,BDCQ.SED3RMA,2019.12,13194,F,Number,Business Data Collection - BDC,Region by employment variable
4216,BDCQ.SED3RMA,2020.03,13465,F,Number,Business Data Collection - BDC,Region by employment variable
4217,BDCQ.SED3RMA,2020.06,12957,F,Number,Business Data Collection - BDC,Region by employment variable
4218,BDCQ.SED3RMA,2020.09,13336,F,Number,Business Data Collection - BDC,Region by employment variable
4219,BDCQ.SED3RNA,2011.06,227476,F,Number,Business Data Collection - BDC,Region by employment variable
4220,BDCQ.SED3RNA,2011.09,227766,F,Number,Business Data Collection - BDC,Region by employment variable
4221,BDCQ.SED3RNA,2011.12,232171,F,Number,Business Data Collection - BDC,Region by employment variable
4222,BDCQ.SED3RNA,2012.03,230681,F,Number,Business Data Collection - BDC,Region by employment variable
4223,BDCQ.SED3RNA,2012.06,232995,F,Number,Business Data Collection - BDC,Region by employment variable
4224,BDCQ.SED3RNA,2012.09,233256,F,Number,Business Data Collection - BDC,Region by employment variable
4225,BDCQ.SED3RNA,2012.12,239858,F,Number,Business Data Collection - BDC,Region by employment variable
4226,BDCQ.SED3RNA,2013.03,237606,F,Number,Business Data Collection - BDC,Region by employment variable
4227,BDCQ.SED3RNA,2013.06,243189,F,Number,Business Data Collection - BDC,Region by employment variable
4228,BDCQ.SED3RNA,2013.09,243741,F,Number,Business Data Collection - BDC,Region by employment variable
4229,BDCQ.SED3RNA,2013.12,249072,F,Number,Business Data Collection - BDC,Region by employment variable
4230,BDCQ.SED3RNA,2014.03,247970,F,Number,Business Data Collection - BDC,Region by employment variable
4231,BDCQ.SED3RNA,2014.06,252297,F,Number,Business Data Collection - BDC,Region by employment variable
4232,BDCQ.SED3RNA,2014.09,252922,F,Number,Business Data Collection - BDC,Region by employment variable
4233,BDCQ.SED3RNA,2014.12,259074,F,Number,Business Data Collection - BDC,Region by employment variable
4234,BDCQ.SED3RNA,2015.03,256383,F,Number,Business Data Collection - BDC,Region by employment variable
4235,BDCQ.SED3RNA,2015.06,259982,F,Number,Business Data Collection - BDC,Region by employment variable
4236,BDCQ.SED3RNA,2015.09,259043,F,Number,Business Data Collection - BDC,Region by employment variable
4237,BDCQ.SED3RNA,2015.12,263896,F,Number,Business Data Collection - BDC,Region by employment variable
4238,BDCQ.SED3RNA,2016.03,260261,F,Number,Business Data Collection - BDC,Region by employment variable
4239,BDCQ.SED3RNA,2016.06,263351,F,Number,Business Data Collection - BDC,Region by employment variable
4240,BDCQ.SED3RNA,2016.09,263524,F,Number,Business Data Collection - BDC,Region by employment variable
4241,BDCQ.SED3RNA,2016.12,268564,F,Number,Business Data Collection - BDC,Region by employment variable
4242,BDCQ.SED3RNA,2017.03,266712,F,Number,Business Data Collection - BDC,Region by employment variable
4243,BDCQ.SED3RNA,2017.06,271984,F,Number,Business Data Collection - BDC,Region by employment variable
4244,BDCQ.SED3RNA,2017.09,270915,F,Number,Business Data Collection - BDC,Region by employment variable
4245,BDCQ.SED3RNA,2017.12,275362,F,Number,Business Data Collection - BDC,Region by employment variable
4246,BDCQ.SED3RNA,2018.03,273606,F,Number,Business Data Collection - BDC,Region by employment variable
4247,BDCQ.SED3RNA,2018.06,274377,F,Number,Business Data Collection - BDC,Region by employment variable
4248,BDCQ.SED3RNA,2018.09,271828,F,Number,Business Data Collection - BDC,Region by employment variable
4249,BDCQ.SED3RNA,2018.12,278750,F,Number,Business Data Collection - BDC,Region by employment variable
4250,BDCQ.SED3RNA,2019.03,276921,F,Number,Business Data Collection - BDC,Region by employment variable
4251,BDCQ.SED3RNA,2019.06,276446,F,Number,Business Data Collection - BDC,Region by employment variable
4252,BDCQ.SED3RNA,2019.09,278998,F,Number,Business Data Collection - BDC,Region by employment variable
4253,BDCQ.SED3RNA,2019.12,285189,F,Number,Business Data Collection - BDC,Region by employment variable
4254,BDCQ.SED3RNA,2020.03,282502,F,Number,Business Data Collection - BDC,Region by employment variable
4255,BDCQ.SED3RNA,2020.06,279104,F,Number,Business Data Collection - BDC,Region by employment variable
4256,BDCQ.SED3RNA,2020.09,283897,F,Number,Business Data Collection - BDC,Region by employment variable
4257,BDCQ.SED3ROA,2011.06,85959,F,Number,Business Data Collection - BDC,Region by employment variable
4258,BDCQ.SED3ROA,2011.09,86166,F,Number,Business Data Collection - BDC,Region by employment variable
4259,BDCQ.SED3ROA,2011.12,86472,F,Number,Business Data Collection - BDC,Region by employment variable
4260,BDCQ.SED3ROA,2012.03,87114,F,Number,Business Data Collection - BDC,Region by employment variable
4261,BDCQ.SED3ROA,2012.06,86949,F,Number,Business Data Collection - BDC,Region by employment variable
4262,BDCQ.SED3ROA,2012.09,86270,F,Number,Business Data Collection - BDC,Region by employment variable
4263,BDCQ.SED3ROA,2012.12,87272,F,Number,Business Data Collection - BDC,Region by employment variable
4264,BDCQ.SED3ROA,2013.03,87978,F,Number,Business Data Collection - BDC,Region by employment variable
4265,BDCQ.SED3ROA,2013.06,88124,F,Number,Business Data Collection - BDC,Region by employment variable
4266,BDCQ.SED3ROA,2013.09,88301,F,Number,Business Data Collection - BDC,Region by employment variable
4267,BDCQ.SED3ROA,2013.12,88977,F,Number,Business Data Collection - BDC,Region by employment variable
4268,BDCQ.SED3ROA,2014.03,90105,F,Number,Business Data Collection - BDC,Region by employment variable
4269,BDCQ.SED3ROA,2014.06,89406,F,Number,Business Data Collection - BDC,Region by employment variable
4270,BDCQ.SED3ROA,2014.09,89378,F,Number,Business Data Collection - BDC,Region by employment variable
4271,BDCQ.SED3ROA,2014.12,91196,F,Number,Business Data Collection - BDC,Region by employment variable
4272,BDCQ.SED3ROA,2015.03,94522,F,Number,Business Data Collection - BDC,Region by employment variable
4273,BDCQ.SED3ROA,2015.06,93587,F,Number,Business Data Collection - BDC,Region by employment variable
4274,BDCQ.SED3ROA,2015.09,93432,F,Number,Business Data Collection - BDC,Region by employment variable
4275,BDCQ.SED3ROA,2015.12,93272,F,Number,Business Data Collection - BDC,Region by employment variable
4276,BDCQ.SED3ROA,2016.03,98024,F,Number,Business Data Collection - BDC,Region by employment variable
4277,BDCQ.SED3ROA,2016.06,97246,F,Number,Business Data Collection - BDC,Region by employment variable
4278,BDCQ.SED3ROA,2016.09,95122,F,Number,Business Data Collection - BDC,Region by employment variable
4279,BDCQ.SED3ROA,2016.12,96992,F,Number,Business Data Collection - BDC,Region by employment variable
4280,BDCQ.SED3ROA,2017.03,98828,F,Number,Business Data Collection - BDC,Region by employment variable
4281,BDCQ.SED3ROA,2017.06,99425,F,Number,Business Data Collection - BDC,Region by employment variable
4282,BDCQ.SED3ROA,2017.09,99449,F,Number,Business Data Collection - BDC,Region by employment variable
4283,BDCQ.SED3ROA,2017.12,101777,F,Number,Business Data Collection - BDC,Region by employment variable
4284,BDCQ.SED3ROA,2018.03,103738,F,Number,Business Data Collection - BDC,Region by employment variable
4285,BDCQ.SED3ROA,2018.06,103998,F,Number,Business Data Collection - BDC,Region by employment variable
4286,BDCQ.SED3ROA,2018.09,103432,F,Number,Business Data Collection - BDC,Region by employment variable
4287,BDCQ.SED3ROA,2018.12,106369,F,Number,Business Data Collection - BDC,Region by employment variable
4288,BDCQ.SED3ROA,2019.03,105698,F,Number,Business Data Collection - BDC,Region by employment variable
4289,BDCQ.SED3ROA,2019.06,106061,F,Number,Business Data Collection - BDC,Region by employment variable
4290,BDCQ.SED3ROA,2019.09,105739,F,Number,Business Data Collection - BDC,Region by employment variable
4291,BDCQ.SED3ROA,2019.12,108301,F,Number,Business Data Collection - BDC,Region by employment variable
4292,BDCQ.SED3ROA,2020.03,110224,F,Number,Business Data Collection - BDC,Region by employment variable
4293,BDCQ.SED3ROA,2020.06,104369,F,Number,Business Data Collection - BDC,Region by employment variable
4294,BDCQ.SED3ROA,2020.09,106233,F,Number,Business Data Collection - BDC,Region by employment variable
4295,BDCQ.SED3RPA,2011.06,41205,F,Number,Business Data Collection - BDC,Region by employment variable
4296,BDCQ.SED3RPA,2011.09,38329,F,Number,Business Data Collection - BDC,Region by employment variable
4297,BDCQ.SED3RPA,2011.12,40357,F,Number,Business Data Collection - BDC,Region by employment variable
4298,BDCQ.SED3RPA,2012.03,43015,F,Number,Business Data Collection - BDC,Region by employment variable
4299,BDCQ.SED3RPA,2012.06,41826,F,Number,Business Data Collection - BDC,Region by employment variable
4300,BDCQ.SED3RPA,2012.09,39372,F,Number,Business Data Collection - BDC,Region by employment variable
4301,BDCQ.SED3RPA,2012.12,41120,F,Number,Business Data Collection - BDC,Region by employment variable
4302,BDCQ.SED3RPA,2013.03,43055,F,Number,Business Data Collection - BDC,Region by employment variable
4303,BDCQ.SED3RPA,2013.06,41982,F,Number,Business Data Collection - BDC,Region by employment variable
4304,BDCQ.SED3RPA,2013.09,39512,F,Number,Business Data Collection - BDC,Region by employment variable
4305,BDCQ.SED3RPA,2013.12,42323,F,Number,Business Data Collection - BDC,Region by employment variable
4306,BDCQ.SED3RPA,2014.03,43767,F,Number,Business Data Collection - BDC,Region by employment variable
4307,BDCQ.SED3RPA,2014.06,42090,F,Number,Business Data Collection - BDC,Region by employment variable
4308,BDCQ.SED3RPA,2014.09,40802,F,Number,Business Data Collection - BDC,Region by employment variable
4309,BDCQ.SED3RPA,2014.12,42585,F,Number,Business Data Collection - BDC,Region by employment variable
4310,BDCQ.SED3RPA,2015.03,44257,F,Number,Business Data Collection - BDC,Region by employment variable
4311,BDCQ.SED3RPA,2015.06,42613,F,Number,Business Data Collection - BDC,Region by employment variable
4312,BDCQ.SED3RPA,2015.09,40820,F,Number,Business Data Collection - BDC,Region by employment variable
4313,BDCQ.SED3RPA,2015.12,42811,F,Number,Business Data Collection - BDC,Region by employment variable
4314,BDCQ.SED3RPA,2016.03,44207,F,Number,Business Data Collection - BDC,Region by employment variable
4315,BDCQ.SED3RPA,2016.06,42547,F,Number,Business Data Collection - BDC,Region by employment variable
4316,BDCQ.SED3RPA,2016.09,40875,F,Number,Business Data Collection - BDC,Region by employment variable
4317,BDCQ.SED3RPA,2016.12,42610,F,Number,Business Data Collection - BDC,Region by employment variable
4318,BDCQ.SED3RPA,2017.03,44469,F,Number,Business Data Collection - BDC,Region by employment variable
4319,BDCQ.SED3RPA,2017.06,43499,F,Number,Business Data Collection - BDC,Region by employment variable
4320,BDCQ.SED3RPA,2017.09,41274,F,Number,Business Data Collection - BDC,Region by employment variable
4321,BDCQ.SED3RPA,2017.12,43625,F,Number,Business Data Collection - BDC,Region by employment variable
4322,BDCQ.SED3RPA,2018.03,45042,F,Number,Business Data Collection - BDC,Region by employment variable
4323,BDCQ.SED3RPA,2018.06,43562,F,Number,Business Data Collection - BDC,Region by employment variable
4324,BDCQ.SED3RPA,2018.09,41582,F,Number,Business Data Collection - BDC,Region by employment variable
4325,BDCQ.SED3RPA,2018.12,44076,F,Number,Business Data Collection - BDC,Region by employment variable
4326,BDCQ.SED3RPA,2019.03,45058,F,Number,Business Data Collection - BDC,Region by employment variable
4327,BDCQ.SED3RPA,2019.06,43438,F,Number,Business Data Collection - BDC,Region by employment variable
4328,BDCQ.SED3RPA,2019.09,42192,F,Number,Business Data Collection - BDC,Region by employment variable
4329,BDCQ.SED3RPA,2019.12,44880,F,Number,Business Data Collection - BDC,Region by employment variable
4330,BDCQ.SED3RPA,2020.03,45593,F,Number,Business Data Collection - BDC,Region by employment variable
4331,BDCQ.SED3RPA,2020.06,43365,F,Number,Business Data Collection - BDC,Region by employment variable
4332,BDCQ.SED3RPA,2020.09,44651,F,Number,Business Data Collection - BDC,Region by employment variable
4333,BDCQ.SEE1001A,2011.06,17061,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4334,BDCQ.SEE1001A,2011.09,16702,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4335,BDCQ.SEE1001A,2011.12,17008,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4336,BDCQ.SEE1001A,2012.03,16630,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4337,BDCQ.SEE1001A,2012.06,16916,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4338,BDCQ.SEE1001A,2012.09,16600,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4339,BDCQ.SEE1001A,2012.12,17006,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4340,BDCQ.SEE1001A,2013.03,16857,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4341,BDCQ.SEE1001A,2013.06,17235,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4342,BDCQ.SEE1001A,2013.09,17139,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4343,BDCQ.SEE1001A,2013.12,17944,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4344,BDCQ.SEE1001A,2014.03,17908,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4345,BDCQ.SEE1001A,2014.06,18589,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4346,BDCQ.SEE1001A,2014.09,18523,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4347,BDCQ.SEE1001A,2014.12,19273,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4348,BDCQ.SEE1001A,2015.03,19147,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4349,BDCQ.SEE1001A,2015.06,19624,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4350,BDCQ.SEE1001A,2015.09,19249,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4351,BDCQ.SEE1001A,2015.12,19946,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4352,BDCQ.SEE1001A,2016.03,19996,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4353,BDCQ.SEE1001A,2016.06,20390,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4354,BDCQ.SEE1001A,2016.09,20076,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4355,BDCQ.SEE1001A,2016.12,20827,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4356,BDCQ.SEE1001A,2017.03,20731,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4357,BDCQ.SEE1001A,2017.06,21343,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4358,BDCQ.SEE1001A,2017.09,21163,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4359,BDCQ.SEE1001A,2017.12,21930,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4360,BDCQ.SEE1001A,2018.03,21841,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4361,BDCQ.SEE1001A,2018.06,23153,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4362,BDCQ.SEE1001A,2018.09,22713,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4363,BDCQ.SEE1001A,2018.12,23819,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4364,BDCQ.SEE1001A,2019.03,23813,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4365,BDCQ.SEE1001A,2019.06,23973,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4366,BDCQ.SEE1001A,2019.09,23484,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4367,BDCQ.SEE1001A,2019.12,24494,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4368,BDCQ.SEE1001A,2020.03,24536,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4369,BDCQ.SEE1001A,2020.06,23950,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4370,BDCQ.SEE1001A,2020.09,23804,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4371,BDCQ.SEE1002A,2011.06,26900,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4372,BDCQ.SEE1002A,2011.09,26952,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4373,BDCQ.SEE1002A,2011.12,27178,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4374,BDCQ.SEE1002A,2012.03,26273,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4375,BDCQ.SEE1002A,2012.06,26768,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4376,BDCQ.SEE1002A,2012.09,26614,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4377,BDCQ.SEE1002A,2012.12,27049,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4378,BDCQ.SEE1002A,2013.03,26452,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
4379,BDCQ.SEE1002A,2013.06,26986,F,Number,Business Data Collection - BDC,Territorial authority by employment variable
